STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT11,WT14,WT16
USC00047916,"SANTA CRUZ, CA US",3/11/90,0.24,59,35,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/12/90,0.06,58,33,,,,,1,,,
USC00047916,"SANTA CRUZ, CA US",3/13/90,0,61,34,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/14/90,0,61,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/15/90,0,71,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/16/90,0,69,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/17/90,0,67,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/18/90,0,71,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/19/90,0,66,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/20/90,0,77,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/21/90,0,65,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/22/90,0,71,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/23/90,0,70,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/24/90,0,63,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/25/90,0,68,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/26/90,0,67,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/27/90,0,55,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/28/90,0,63,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/29/90,0,62,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/30/90,0,66,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",3/31/90,,,,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/1/90,0,67,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/2/90,0,78,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/3/90,0,78,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/4/90,0,72,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/5/90,0,63,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/6/90,0,66,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/7/90,0,58,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/8/90,0.05,61,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/9/90,0,73,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/10/90,0,75,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/11/90,0,74,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/12/90,0,74,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/13/90,0,83,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/14/90,0,61,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/15/90,0,65,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/16/90,0,61,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/17/90,0,69,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/18/90,0,70,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/19/90,0,65,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/20/90,0,69,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/21/90,0,65,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/22/90,0,69,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/23/90,0.38,67,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/24/90,0,68,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/25/90,0,76,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/26/90,0,78,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/27/90,0,77,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/28/90,0,77,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/29/90,0,70,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",4/30/90,0,77,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/1/90,0,84,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/2/90,0,63,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/3/90,0,62,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/4/90,0,74,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/5/90,0,75,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/6/90,0,70,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/7/90,0,73,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/8/90,0,63,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/9/90,0,64,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/10/90,0,67,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/11/90,0,68,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/12/90,0,69,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/13/90,0,67,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/14/90,0,72,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/15/90,0,69,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/16/90,0,66,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/17/90,0,67,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/18/90,0,69,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/19/90,0,64,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/20/90,0.42,59,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/21/90,0.02,66,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/22/90,0,68,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/23/90,0.92,65,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/24/90,0,70,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/25/90,0,72,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/26/90,0,68,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/27/90,1.1,59,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/28/90,1.25,66,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/29/90,0,67,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/30/90,0.37,65,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",5/31/90,0.03,68,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/1/90,0,71,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/2/90,0,79,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/3/90,0,81,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/4/90,0,76,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/5/90,0,79,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/6/90,0,78,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/7/90,0,82,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/8/90,0,85,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/9/90,0,71,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/10/90,0,80,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/11/90,0,71,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/12/90,0,74,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/13/90,0,72,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/14/90,0,62,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/15/90,0,69,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/16/90,0,73,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/17/90,0,72,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/18/90,0,72,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/19/90,0,76,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/20/90,0,84,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/21/90,0,66,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/22/90,0.03,73,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/23/90,0,75,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/24/90,0,75,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/25/90,0,80,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/26/90,0,81,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/27/90,0,83,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/28/90,0,78,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/29/90,0,84,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",6/30/90,0,82,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/1/90,0,78,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/2/90,0,82,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/3/90,0,75,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/4/90,0,78,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/5/90,0,83,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/6/90,0,81,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/7/90,0,78,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/8/90,0,75,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/9/90,0,74,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/10/90,0,71,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/11/90,0,83,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/12/90,0,84,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/13/90,0,80,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/14/90,0,75,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/15/90,0,72,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/16/90,0,73,59,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/17/90,0,80,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/18/90,0,82,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/19/90,0,83,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/20/90,0,78,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/21/90,0,72,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/22/90,0,72,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/23/90,0,69,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/24/90,0,75,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/25/90,0,70,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/26/90,0,70,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/27/90,0,69,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/28/90,0,71,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/29/90,0,71,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/30/90,0,69,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",7/31/90,0,69,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/1/90,0,70,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/2/90,0,68,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/3/90,0,69,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/4/90,0,73,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/5/90,0,82,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/6/90,0,80,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/7/90,0,77,58,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/8/90,0,71,58,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/9/90,0,72,59,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/10/90,0,71,58,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/11/90,0,76,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/12/90,0,73,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/13/90,0,71,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/14/90,0,68,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/15/90,0,77,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/16/90,0,81,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/17/90,0,84,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/18/90,0,70,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/19/90,0,70,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/20/90,0,74,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/21/90,0,76,59,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/22/90,0,72,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/23/90,0,74,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/24/90,0,71,58,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/25/90,0,68,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/26/90,0,73,58,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/27/90,0,78,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/28/90,0,87,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/29/90,0,79,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/30/90,0,82,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",8/31/90,0,80,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/1/90,0,79,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/2/90,0,76,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/3/90,0,79,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/4/90,0,81,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/5/90,0,76,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/6/90,0,77,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/7/90,0,81,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/8/90,0,82,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/9/90,0,84,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/10/90,0,74,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/11/90,0,77,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/12/90,0,81,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/13/90,0,78,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/14/90,0,80,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/15/90,0,79,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/16/90,0,83,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/17/90,0,72,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/18/90,0,69,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/19/90,0,76,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/20/90,0,74,51,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/21/90,0,71,57,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/22/90,0,80,55,,,1,,,,,
USC00047916,"SANTA CRUZ, CA US",9/23/90,0.21,75,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/24/90,0,74,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/25/90,0,75,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/26/90,0,78,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/27/90,0,72,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/28/90,0,71,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/29/90,0,66,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",9/30/90,0,78,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/1/90,0,68,56,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/2/90,0,69,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/3/90,0,83,50,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/4/90,0,69,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/5/90,0,72,60,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/6/90,0,72,55,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/7/90,0,77,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/8/90,0,85,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/9/90,0,89,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/10/90,0,77,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/11/90,0,83,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/12/90,0,83,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/13/90,0,66,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/14/90,0,68,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/15/90,0,70,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/16/90,0,70,52,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/17/90,0,74,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/18/90,0,70,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/19/90,0.02,71,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/20/90,0,72,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/21/90,0,80,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/22/90,0,74,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/23/90,0,76,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/24/90,0,85,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/25/90,0,69,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/26/90,0,74,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/27/90,0,77,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/28/90,0,69,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/29/90,0,65,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/30/90,0,69,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",10/31/90,0.65,64,54,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/1/90,0,64,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/2/90,0,66,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/3/90,0,73,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/4/90,0,67,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/5/90,0,65,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/6/90,0,68,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/7/90,0,65,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/8/90,0,74,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/9/90,0,79,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/10/90,0,81,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/11/90,0,78,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/12/90,0,77,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/13/90,0,68,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/14/90,0,62,48,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/15/90,0,72,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/16/90,0,61,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/17/90,0,68,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/18/90,0,61,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/19/90,0,60,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/20/90,0,60,38,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/21/90,0,65,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/22/90,0,67,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/23/90,0,76,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/24/90,0,69,37,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/25/90,0.42,63,38,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/26/90,0.05,58,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/27/90,0,62,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/28/90,0,65,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/29/90,0,67,36,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",11/30/90,0,63,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/1/90,0,63,34,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/2/90,0,61,32,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/3/90,0,65,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/4/90,0,67,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/5/90,0,63,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/6/90,0,68,36,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/7/90,0,72,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/8/90,0,73,37,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/9/90,0,68,38,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/10/90,0.05,62,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/11/90,0.4,55,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/12/90,0,57,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/13/90,0,58,35,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/14/90,0,59,31,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/15/90,0.64,51,38,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/16/90,0.33,56,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/17/90,0,56,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/18/90,0,57,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/19/90,0.23,46,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/20/90,0,48,29,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/21/90,0,43,24,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/22/90,0,45,21,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/23/90,0,50,19,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/24/90,0,55,23,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/25/90,0,58,26,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/26/90,0,59,29,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/27/90,0,61,29,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/28/90,0,57,30,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/29/90,0,56,31,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/30/90,0,58,25,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",12/31/90,0,64,28,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/1/91,0,66,32,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/2/91,0,63,34,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/3/91,0.03,52,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/4/91,0,60,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/5/91,0,59,31,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/6/91,0,55,33,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/7/91,0.27,52,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/8/91,0,61,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/9/91,0.51,52,46,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/10/91,0,60,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/11/91,0,55,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/12/91,0,65,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/13/91,0,64,45,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/14/91,0,61,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/15/91,0,55,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/16/91,0,66,44,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/17/91,0,70,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/18/91,0,68,38,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/19/91,0,64,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/20/91,0,63,36,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/21/91,0,69,38,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/22/91,0,61,31,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/23/91,0,65,31,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/24/91,0,57,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/25/91,0,58,36,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/26/91,0,61,41,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/27/91,0,59,35,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/28/91,0,57,34,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/29/91,0,63,30,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/30/91,0,61,31,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",1/31/91,0,64,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/1/91,0,64,36,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/2/91,1.98,58,47,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/3/91,0.02,68,53,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/4/91,0,62,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/5/91,0.79,67,49,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/6/91,0,72,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/7/91,0,76,42,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/8/91,0,70,43,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/9/91,0,63,40,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/10/91,0,62,39,,,,,,,,
USC00047916,"SANTA CRUZ, CA US",2/11/91,0,65,44,,,,,,,,
